P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),cycle,true
0.9876139771733409,0.012386022603870112,2.2278902731752463e-10,0,Healthy
0.9703779622386904,0.02962203271318639,5.048123177036043e-09,1,Healthy
0.9368208682073446,0.0631790892197767,4.2572878653241624e-08,2,Healthy
0.8446569453376569,0.15534241813761943,6.365247237061827e-07,3,Healthy
0.7389238501093749,0.2610712484870282,4.901403597081649e-06,4,Degrading
0.9646734020008886,0.03532659356493045,4.434181006290653e-09,5,Degrading
0.5503598041332034,0.4495865567559947,5.3639110801858464e-05,6,Degrading
0.9592130775045249,0.04078690729338798,1.5202087172551673e-08,7,Degrading
0.5855329327550246,0.41443973489722447,2.73323477509673e-05,8,Degrading
0.5136307784243654,0.48621231198945974,0.0001569095861748324,9,Degrading
0.8518780652162424,0.14812100736432918,9.274194284854106e-07,10,Degrading
0.16332883052674396,0.8281328515837975,0.00853831788945853,11,Degrading
0.02858709679417756,0.7231553530720896,0.2482575501337328,12,Critical
0.3476605804094468,0.6520359565183916,0.0003034630721616142,13,Critical
3.052861223171184e-07,0.0003247999507075527,0.9996748947631701,14,Critical
0.0005064423239000273,0.08029685936188115,0.9191966983142188,15,Critical
2.11989131814858e-07,0.0002619938495833769,0.9997377941612849,16,Critical
2.1599176115032157e-08,4.7385782264929334e-05,0.999952592618559,17,Critical
2.95511133703663e-07,0.0003194924288727669,0.9996802120599936,18,Critical
2.1599176115032157e-08,4.7385782264929334e-05,0.999952592618559,19,Critical
0.9829052731775515,0.01709472462181683,2.200631791446112e-09,0,Healthy
0.9965279510435275,0.003472048949426715,7.045751381838824e-12,1,Healthy
0.9965279510435275,0.003472048949426715,7.045751381838824e-12,2,Healthy
0.9844771622734103,0.015522837015971713,7.106180028702112e-10,3,Healthy
0.9825181342749897,0.01748186458686107,1.1381492768123678e-09,4,Healthy
0.969404824097419,0.03059516915563191,6.746948988434439e-09,5,Healthy
0.9936348256929524,0.006365174265868759,4.117883202020136e-11,6,Healthy
0.9965279510435275,0.003472048949426715,7.045751381838824e-12,7,Healthy
0.9936348256929524,0.006365174265868759,4.117883202020136e-11,8,Healthy
0.9920104821187605,0.007989517749690379,1.3154897574623001e-10,9,Healthy
0.9920104821187605,0.007989517749690379,1.3154897574623001e-10,10,Healthy
0.9920104821187605,0.007989517749690379,1.3154897574623001e-10,11,Healthy
0.9854082407271215,0.01459175850693487,7.659435959086776e-10,12,Healthy
0.9592130775045249,0.04078690729338798,1.5202087172551673e-08,13,Healthy
0.9683222506959877,0.03167774272913059,6.574881850884945e-09,14,Healthy
0.9825181342749897,0.01748186458686107,1.1381492768123678e-09,15,Healthy
0.983668148379055,0.016331850747916824,8.730281306266806e-10,16,Healthy
0.9670715596054883,0.032928436847004174,3.5475075673957654e-09,17,Healthy
0.9928686680548613,0.0071313318981559475,4.6982709051552896e-11,18,Healthy
0.9704252603419147,0.02957473742138222,2.2367031924480053e-09,19,Healthy
0.9635084730180765,0.03649152385963227,3.1222911763000917e-09,20,Degrading
0.9655987386388546,0.03440125375600311,7.605142335956049e-09,21,Degrading
0.980991162109155,0.019008836572690292,1.3181546375189996e-09,22,Degrading
0.8357450658229284,0.16425375282902588,1.1813480456331143e-06,23,Degrading
0.5286187695393657,0.4713290157300947,5.2214730539568385e-05,24,Degrading
0.8653242090746054,0.1346754641525635,3.267728311453172e-07,25,Degrading
2.3805763925949094e-06,0.0016539446593531301,0.9983436747642542,26,Critical
0.9838590765906605,0.016140922865238178,5.441013696779235e-10,0,Healthy
0.983668148379055,0.016331850747916824,8.730281306266806e-10,1,Healthy
0.9869662823798093,0.013033717346438356,2.737524122850548e-10,2,Healthy
0.983124024649809,0.01687597418284069,1.1673502197796478e-09,3,Healthy
0.983124024649809,0.01687597418284069,1.1673502197796478e-09,4,Healthy
0.9451150990437347,0.05488483795889017,6.299737506465535e-08,5,Healthy
0.9685184642932829,0.03148153102778341,4.678933616028801e-09,6,Healthy
0.983124024649809,0.01687597418284069,1.1673502197796478e-09,7,Degrading
0.8742390742201462,0.12576014798828145,7.777915722155462e-07,8,Degrading
0.9629985149413787,0.03700146622435182,1.8834269357997563e-08,9,Degrading
0.9618950696267309,0.03810492088228623,9.490982774271404e-09,10,Degrading
0.9683727248455285,0.03162727224128797,2.913183467306007e-09,11,Degrading
0.922671120078278,0.07732882097020485,5.8951517171178846e-08,12,Degrading
0.8743254364099643,0.12567420781847866,3.5577155697087043e-07,13,Degrading
0.7814859004894086,0.21851164518957353,2.454321017828992e-06,14,Critical
0.7254636786394865,0.27452914336611367,7.177994399812475e-06,15,Critical
0.2517622288231235,0.746932208943537,0.0013055622333395746,16,Critical
0.22124725661864925,0.7766545585160648,0.0020981848652859513,17,Critical
0.0025032156006201656,0.1933687834728597,0.80412800092652,18,Critical
2.1599176115032157e-08,4.7385782264929334e-05,0.999952592618559,19,Critical
0.7089586795964107,0.29103800196917956,3.3184344097966722e-06,0,Healthy
0.6726236836973778,0.32737030886340895,6.0074392133859464e-06,1,Healthy
0.896462561528179,0.10353702853914559,4.099326753409306e-07,2,Healthy
0.4632152592568616,0.5366248468527905,0.00015989389034778571,3,Healthy
0.9341885356218621,0.06581142399368745,4.038445050282806e-08,4,Healthy
0.9274754462336963,0.0725244796086314,7.415767234130803e-08,5,Healthy
0.5769973609378061,0.42299062111418373,1.2017948010162286e-05,6,Healthy
0.8833673582637397,0.11663242322332151,2.185129388346905e-07,7,Healthy
0.7802553950134867,0.21974082640191633,3.778584596983876e-06,8,Degrading
0.7002877893797512,0.29970821367407996,3.996946168716229e-06,9,Degrading
0.7799477660131194,0.2200444280745696,7.80591231095788e-06,10,Degrading
0.8260612228749569,0.173938055663441,7.214616020446119e-07,11,Degrading
0.26819203634934,0.7306755707828151,0.001132392867844851,12,Degrading
0.3432197470362148,0.6564791247105032,0.0003011282532821269,13,Degrading
0.772319800890797,0.22767715339756572,3.04571163729718e-06,14,Degrading
0.2893272002500509,0.7098443068090282,0.000828492940920851,15,Degrading
0.06642580714218937,0.8927128771083537,0.040861315749457006,16,Degrading
0.5030878607277408,0.4968882784058254,2.386086643379343e-05,17,Critical
0.005102599262050454,0.3877737810902911,0.6071236196476585,18,Critical
1.3522916924288313e-06,0.0011487126512669508,0.9988499350570407,19,Critical
4.763873252051176e-07,0.0004326147278535421,0.9995669088848214,20,Critical
