P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),cycle,true
0.9646213969925451,0.03537859616115205,6.84630285481709e-09,0,Healthy
0.8437686974932335,0.15623078002592314,5.224808433551031e-07,1,Healthy
0.996388730241432,0.0036112697515839863,6.983973072926004e-12,2,Healthy
0.9661428970050348,0.03385709549498639,7.499978837580876e-09,3,Healthy
0.9833190549123313,0.01668094374745178,1.3402169641218305e-09,4,Healthy
0.742766704942951,0.25723086374708554,2.4313099634682192e-06,5,Healthy
0.9373431918849707,0.06265676161115193,4.650387736970929e-08,6,Healthy
0.9832442902531215,0.016755709223859307,5.230191490691438e-10,7,Healthy
0.9314511799865661,0.06854871250086,1.0751257383043295e-07,8,Healthy
0.9514244689047258,0.04857547859026502,5.2505009182956005e-08,9,Healthy
0.9743129535966077,0.02568704427904416,2.1243480721641914e-09,10,Healthy
0.842740793973736,0.15725857343006475,6.325961992364321e-07,11,Healthy
0.7554430274750761,0.2445543995485402,2.572976383611909e-06,12,Healthy
0.9718260491346427,0.02817394632886977,4.536487560515473e-09,13,Healthy
0.7507829100155997,0.2492119152061007,5.1747782994890685e-06,14,Degrading
0.8664705588381171,0.1335288418032309,5.993586520287297e-07,15,Degrading
0.7575781112502502,0.2424195942819378,2.2944678121511614e-06,16,Degrading
0.04977886595464593,0.9182009836558609,0.03202015038949331,17,Degrading
0.026274580765804377,0.8161938950659632,0.15753152416823255,18,Degrading
0.38736438051381794,0.6117637666701886,0.0008718528159934624,19,Degrading
0.0008826728994819781,0.11267690751567162,0.8864404195848464,20,Critical
1.8830524048224215e-08,4.575843938462125e-05,0.9999542227300913,21,Critical
2.9595800170977977e-05,0.010846448594167333,0.9891239556056617,22,Critical
0.996388730241432,0.0036112697515839863,6.983973072926004e-12,0,Healthy
0.9918131128599627,0.008186886983865826,1.5617152174875937e-10,1,Healthy
0.9918131128599627,0.008186886983865826,1.5617152174875937e-10,2,Healthy
0.9915634953040515,0.00843650463652817,5.942035403436006e-11,3,Healthy
0.9917761001997862,0.008223899739265452,6.094823531659697e-11,4,Healthy
0.996388730241432,0.0036112697515839863,6.983973072926004e-12,5,Healthy
0.9718260491346427,0.02817394632886977,4.536487560515473e-09,6,Healthy
0.9918131128599627,0.008186886983865826,1.5617152174875937e-10,7,Healthy
0.9718260491346427,0.02817394632886977,4.536487560515473e-09,8,Healthy
0.984222293263888,0.015777705939368187,7.967437508702108e-10,9,Healthy
0.9918131128599627,0.008186886983865826,1.5617152174875937e-10,10,Healthy
0.9833190549123313,0.01668094374745178,1.3402169641218305e-09,11,Healthy
0.9930104909308974,0.00698950903331928,3.57833550765366e-11,12,Healthy
0.9325800567407873,0.06741988512826698,5.8130945672656344e-08,13,Healthy
0.9330245159182716,0.0669754428120255,4.126970284847691e-08,14,Degrading
0.36265713462837323,0.6368905244488431,0.0004523409227836458,15,Degrading
0.14532860317951402,0.8451417594081557,0.009529637412330176,16,Degrading
6.677432507125468e-06,0.0030429663469840724,0.9969503562205089,17,Critical
2.673744614079424e-06,0.001801734361820003,0.9981955918935659,18,Critical
1.4159989245980925e-06,0.0012423589721991702,0.9987562250288762,19,Critical
0.9695790490661923,0.030420946042243453,4.8915642401963796e-09,0,Healthy
0.8632610249612992,0.13673859506422997,3.799744707849152e-07,1,Healthy
0.9661428970050348,0.03385709549498639,7.499978837580876e-09,2,Healthy
0.996388730241432,0.0036112697515839863,6.983973072926004e-12,3,Healthy
0.9828726764050735,0.017127323162164514,4.3276204986174213e-10,4,Healthy
0.9669747791919984,0.033025213110201845,7.697799788381955e-09,5,Healthy
0.9433565487711365,0.05664340502255061,4.620631301165578e-08,6,Degrading
