P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),cycle,true
0.9684738447845858,0.03152614780443966,7.410974633983852e-09,0,Healthy
0.9652262170134572,0.03477377634889834,6.637644533200356e-09,1,Healthy
0.9301976972940699,0.06980224255274192,6.015318814258083e-08,2,Healthy
0.9682750625655813,0.03172493106867883,6.365739887982185e-09,3,Healthy
0.9153496680348312,0.08465024829616197,8.366900674526344e-08,4,Healthy
0.9050432824877486,0.09495635525548965,3.622567617825568e-07,5,Healthy
0.9377788915586355,0.062221070212924307,3.822844019884853e-08,6,Degrading
0.5232744170198736,0.4766305943474419,9.498863268452403e-05,7,Degrading
0.44993708239984415,0.5499224140381458,0.00014050356201011926,8,Degrading
0.823125769513709,0.17687353804092348,6.924453675334886e-07,9,Degrading
0.10018271253027164,0.8907364764820814,0.00908081098764689,10,Degrading
0.4461738287209415,0.553736491775561,8.967950349754148e-05,11,Critical
0.036931715853989786,0.8534387695470513,0.10962951459895899,12,Critical
0.05634103873365953,0.8592090363546475,0.08444992491169293,13,Critical
0.0006109358654457696,0.08766359870539783,0.9117254654291563,14,Critical
3.036996230032436e-06,0.001960958181451759,0.9980360048223181,15,Critical
0.9933295194723317,0.0066704804789104715,4.8757777552164195e-11,0,Healthy
0.9808226552095355,0.019177343607430272,1.1830342175594414e-09,1,Healthy
0.9917743499483923,0.008225649980110742,7.149686244324587e-11,2,Healthy
0.9963669713511263,0.0036330286406234726,8.250279059621444e-12,3,Healthy
0.9915713634873066,0.008428636365643605,1.4704971618587952e-10,4,Healthy
0.9915713634873066,0.008428636365643605,1.4704971618587952e-10,5,Healthy
0.9963669713511263,0.0036330286406234726,8.250279059621444e-12,6,Healthy
0.9933295194723317,0.0066704804789104715,4.8757777552164195e-11,7,Healthy
0.9917743499483923,0.008225649980110742,7.149686244324587e-11,8,Healthy
0.9826316125844776,0.017368386147061918,1.2684604140515083e-09,9,Healthy
0.8629416746212405,0.13705744093859687,8.844401624864861e-07,10,Healthy
