P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),cycle,true
0.9707017957379382,0.029298199058264234,5.203797570480475e-09,0,Healthy
0.9618117595097855,0.03818821998830725,2.0501907270630832e-08,1,Healthy
0.8464947755815186,0.15350469865172783,5.257667535143337e-07,2,Healthy
0.9834555125149754,0.016544486579319635,9.057049122342723e-10,3,Healthy
0.9834555125149754,0.016544486579319635,9.057049122342723e-10,4,Healthy
0.9243316769329072,0.07566824807496211,7.499213067082996e-08,5,Healthy
0.9842871968320002,0.015712802156018148,1.0119816820057582e-09,6,Healthy
0.9157461321963151,0.08425377676915569,9.103452929344727e-08,7,Healthy
0.9916565880105535,0.008343411911594649,7.785186132824952e-11,8,Healthy
0.8545494765131001,0.14544995040004424,5.730868555930897e-07,9,Degrading
0.5270657496757939,0.4728653601809299,6.889014327621535e-05,10,Degrading
0.24464994552204075,0.7540822875266954,0.0012677669512638694,11,Degrading
0.04046515989387606,0.8523774835317833,0.10715735657434064,12,Degrading
2.0341710676604184e-07,0.0002547522192016783,0.9997450443636915,13,Critical
0.9911808203876835,0.008819179437250692,1.750657337236652e-10,0,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,1,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,2,Healthy
0.9911808203876835,0.008819179437250692,1.750657337236652e-10,3,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,4,Healthy
0.9911808203876835,0.008819179437250692,1.750657337236652e-10,5,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,6,Healthy
0.9925611044678128,0.007438895475191573,5.699557515724842e-11,7,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,8,Healthy
0.9727551847391086,0.027244805583343797,9.677547624652999e-09,9,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,10,Healthy
0.9806926561117381,0.019307342408667157,1.4795947200201412e-09,11,Healthy
0.9827651241527271,0.01723487476275742,1.0845155289495137e-09,12,Healthy
0.9911808203876835,0.008819179437250692,1.750657337236652e-10,13,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,14,Healthy
0.9962119140043723,0.0037880859864720035,9.155832502892105e-12,15,Healthy
0.9376752593406641,0.06232471348885631,2.717047943542936e-08,16,Healthy
0.9021941874142004,0.09780558268790361,2.298978958473542e-07,17,Degrading
0.9603675501377497,0.039632423442602004,2.6419648418169103e-08,18,Degrading
0.9174117964425782,0.08258808556236613,1.179950556891415e-07,19,Degrading
0.17122243294483483,0.8239150868861971,0.004862480168967982,20,Degrading
0.7496367097482153,0.2503555601248513,7.730126933492499e-06,21,Degrading
