P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),cycle,true
0.9924022167097348,0.007597783236928268,5.333677147593329e-11,0,Healthy
0.8308103730440788,0.16918705964162015,2.567314301021068e-06,1,Healthy
0.8914102923773299,0.10858930625541148,4.0136725856908105e-07,2,Healthy
0.7652085435874163,0.23478686167683693,4.594735746659383e-06,3,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,4,Healthy
0.960350891809523,0.039649098528904345,9.6615727185804e-09,5,Healthy
0.960350891809523,0.039649098528904345,9.6615727185804e-09,6,Healthy
0.9229201689612899,0.07707975431517874,7.672353130990888e-08,7,Healthy
0.9375960491891794,0.06240391334158038,3.746924017656084e-08,8,Healthy
0.9927391227156842,0.007260877239430484,4.4885497366131e-11,9,Healthy
0.9290100759855136,0.07098984424762514,7.976686136772365e-08,10,Degrading
0.517188886859067,0.48274948877855056,6.16243623824797e-05,11,Degrading
0.8579082280786168,0.14209134929313466,4.2262824848184286e-07,12,Degrading
0.4230397839790428,0.5768782321027682,8.198391818900396e-05,13,Degrading
0.23398385177464442,0.7650323359836404,0.0009838122417151532,14,Degrading
0.012803516392691866,0.5368189878849133,0.4503774957223948,15,Degrading
0.28375711430059325,0.7157845717532262,0.000458313946180666,16,Degrading
0.015456808655115338,0.5862339875099967,0.398309203834888,17,Degrading
0.039303501864265684,0.841555349755005,0.11914114838072924,18,Critical
1.939869594834547e-07,0.0002626915327698982,0.9997371144802706,19,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,20,Critical
2.218313082564194e-06,0.0016365523025492904,0.9983612293843682,21,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,22,Critical
0.996092303012172,0.003907696979123362,8.704690627570345e-12,0,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,1,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,2,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,3,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,4,Healthy
0.9804985462020718,0.019501452477997627,1.3199305578735015e-09,5,Healthy
0.979469736952978,0.02053026139142748,1.6555947063275974e-09,6,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,7,Healthy
0.9924022167097348,0.007597783236928268,5.333677147593329e-11,8,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,9,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,10,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,11,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,12,Healthy
0.9913665397504833,0.008633460175257292,7.425943020556277e-11,13,Healthy
0.9913665397504833,0.008633460175257292,7.425943020556277e-11,14,Healthy
0.9687109983332113,0.031288998336531745,3.3302570522673483e-09,15,Healthy
0.9845378974449299,0.015462102116769669,4.383003770557349e-10,16,Healthy
0.9824044718009545,0.017595527630779383,5.682661750972824e-10,17,Healthy
0.9824044718009545,0.017595527630779383,5.682661750972824e-10,18,Healthy
0.9804985462020718,0.019501452477997627,1.3199305578735015e-09,19,Healthy
0.47978524842871284,0.5200273328587205,0.00018741871256667452,20,Healthy
0.9203136607141194,0.07968618023382282,1.5905205776028368e-07,21,Healthy
0.9026018413665835,0.09739785165375835,3.06979658151054e-07,22,Healthy
0.8362091896938577,0.16379012484836253,6.854577796917807e-07,23,Healthy
0.9400755600936587,0.059924393782273044,4.6124068267598135e-08,24,Degrading
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,25,Degrading
0.8552160670159024,0.14478353870400631,3.9428009125996084e-07,26,Degrading
0.8763007019843738,0.12369847760731127,8.204083149866747e-07,27,Degrading
0.138618589267039,0.8575727038496517,0.003808706883309299,28,Degrading
0.02724363639855503,0.793930321838348,0.17882604176309694,29,Critical
1.3355704835926518e-07,0.00020530438175457021,0.9997945620611971,30,Critical
5.859823775723594e-05,0.01562168212749472,0.984319719634748,31,Critical
4.318416456410252e-06,0.0022878475130829815,0.9977078340704606,32,Critical
2.8806864269149595e-07,0.0003286539064499639,0.9996710580249073,33,Critical
2.3435090590922825e-07,0.00030230256148190633,0.9996974630876122,34,Critical
4.878550624269848e-06,0.002452249513084926,0.9975428719362908,35,Critical
1.3355704835926518e-07,0.00020530438175457021,0.9997945620611971,36,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,37,Critical
0.9927391227156842,0.007260877239430484,4.4885497366131e-11,0,Healthy
0.992131761272493,0.007868238653403211,7.410374068671517e-11,1,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,2,Healthy
0.9828153574449043,0.017184641605808293,9.492873766471736e-10,3,Healthy
0.9840993419177244,0.015900657163728255,9.185472928275889e-10,4,Healthy
0.9312999954530918,0.06869994700822747,5.7538680778043405e-08,5,Degrading
0.955738129541731,0.044261857089811285,1.336845778538847e-08,6,Degrading
0.8741027663936956,0.1258965253062087,7.083000958032027e-07,7,Degrading
0.49278703318247224,0.5071496382086956,6.332860883210931e-05,8,Critical
0.4058764108919346,0.5936967159930745,0.0004268731149909016,9,Critical
2.760385445769741e-06,0.0016862828288111947,0.998310956785743,10,Critical
2.2550313918612987e-06,0.0015427384659083363,0.9984550065026998,11,Critical
0.7557277536591736,0.24426995669503293,2.2896457935116626e-06,0,Healthy
0.7521662098357798,0.24783050330933726,3.2868548829469556e-06,1,Healthy
0.979469736952978,0.02053026139142748,1.6555947063275974e-09,2,Healthy
0.7700083932632235,0.22998935231485718,2.2544219195230504e-06,3,Healthy
0.9822097594667549,0.017790239214800663,1.318444329830392e-09,4,Healthy
0.6785458665274776,0.3214489219747266,5.2114977958113e-06,5,Healthy
0.5406373679106454,0.4593162155041169,4.641658523772227e-05,6,Healthy
0.768348037161681,0.23164556647245227,6.3963658667353965e-06,7,Healthy
0.47270163508734897,0.5271446865535218,0.00015367835912936213,8,Degrading
0.058121413885153836,0.881879728850802,0.05999885726404417,9,Critical
0.04228404714344203,0.8750975723013347,0.08261838055522332,10,Critical
1.3355704835926518e-07,0.00020530438175457021,0.9997945620611971,11,Critical
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,0,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,1,Healthy
0.986981869922556,0.013018129812226598,2.65217471396095e-10,2,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,3,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,4,Healthy
0.9626354441326039,0.03736454789752632,7.969869671232057e-09,5,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,6,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,7,Healthy
0.9929750200796639,0.0070249798687642235,5.157201852182277e-11,8,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,9,Healthy
0.9805882520791517,0.01941174664644588,1.2744024706654988e-09,10,Healthy
0.9664326245956724,0.03356736804023566,7.364091872803448e-09,11,Healthy
0.996092303012172,0.003907696979123362,8.704690627570345e-12,12,Healthy
0.9822097594667549,0.017790239214800663,1.318444329830392e-09,13,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,14,Healthy
0.9929750200796639,0.0070249798687642235,5.157201852182277e-11,15,Healthy
0.9840993419177244,0.015900657163728255,9.185472928275889e-10,16,Healthy
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,17,Healthy
0.9845378974449299,0.015462102116769669,4.383003770557349e-10,18,Healthy
0.9863814909540612,0.013618508730869446,3.150692092526762e-10,19,Healthy
0.9840993419177244,0.015900657163728255,9.185472928275889e-10,20,Healthy
0.9804985462020718,0.019501452477997627,1.3199305578735015e-09,21,Healthy
0.5775461844773628,0.4224321825087345,2.1633013902853174e-05,22,Degrading
0.4186980827168996,0.5811455755964454,0.00015634168665492297,23,Degrading
0.227102374650976,0.7705097184936723,0.0023879068553516025,24,Degrading
0.3360853353788058,0.6634793903615176,0.0004352742596766844,25,Degrading
0.019297420496197606,0.6394754893903231,0.34122709011347924,26,Critical
0.2762256188193519,0.7229182891892941,0.00085609199135383,27,Critical
0.04213490062920131,0.8089489509016425,0.14891614846915627,28,Critical
0.00034159331502978986,0.06134564288354611,0.9383127638014241,29,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,30,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,31,Critical
1.3355704835926518e-07,0.00020530438175457021,0.9997945620611971,32,Critical
0.051367417782309605,0.8548650611512347,0.09376752106645561,0,Healthy
0.14703141844286935,0.8484147679820783,0.004553813575052405,1,Healthy
0.5271421341576141,0.4728186018711416,3.926397124429577e-05,2,Healthy
0.08963089153093269,0.8602444002855839,0.05012470818348334,3,Healthy
0.13814162288538126,0.8563920093415172,0.005466367773101713,4,Healthy
8.657631221867677e-05,0.018665509187366782,0.9812479145004146,5,Degrading
0.001350781459410844,0.13466272923559972,0.8639864893049893,6,Degrading
0.0011924872023685584,0.12702125572183265,0.8717862570757988,7,Degrading
0.0007559789888329289,0.09710779628987892,0.9021362247212881,8,Degrading
4.007699527162441e-06,0.0021567409016651842,0.9978392513988076,9,Critical
3.473061570230296e-07,0.0003623140628209635,0.999637338631022,10,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,11,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,12,Critical
2.047050584494947e-08,4.846969138964485e-05,0.9999515098381045,13,Critical
0.9911199199858506,0.008880079858493093,1.5565631134870458e-10,0,Healthy
